player,bpm,obpm,dbpm,vorp,age,ts_pct,mp,tov_pct,trb_pct,usg_pct,fg3a_per_fga_pct,fta_per_fga_pct,team,year,fg3_pct,fg2_pct,ft_pct
Dillon Brooks,-3.7,-2.6,-1.1,-0.9,25,0.515,1997,9.6,5.2,26.1,0.361,0.189,MEM,2021,0.344,0.461,0.815
Kyle Anderson,3.3,1.4,1.9,2.5,27,0.578,1887,10.4,11.1,18.5,0.397,0.28,MEM,2021,0.36,0.539,0.783
Jonas Valančiūnas,3.0,3.2,-0.3,2.2,28,0.636,1755,10.7,23.4,22.4,0.077,0.273,MEM,2021,0.368,0.611,0.773
Desmond Bane,-0.8,-0.6,-0.2,0.5,22,0.6,1519,10.2,7.3,16.1,0.543,0.098,MEM,2021,0.432,0.513,0.816
Brandon Clarke,1.5,0.4,1.2,1.3,24,0.56,1415,5.7,12.3,17.2,0.156,0.228,MEM,2021,0.26,0.565,0.69
Grayson Allen,-0.2,-0.2,0.1,0.6,25,0.586,1259,9.6,6.7,16.8,0.662,0.22,MEM,2021,0.391,0.471,0.868
Tyus Jones,0.8,-0.1,0.9,0.9,24,0.511,1222,10.0,6.1,16.6,0.339,0.109,MEM,2021,0.321,0.487,0.911
Xavier Tillman Sr.,-0.2,-1.3,1.1,0.5,22,0.605,1085,12.3,12.5,14.3,0.217,0.177,MEM,2021,0.338,0.62,0.642
De'Anthony Melton,2.3,0.6,1.7,1.1,22,0.568,1045,13.7,8.2,19.5,0.537,0.13,MEM,2021,0.412,0.467,0.804
John Konchar,1.2,-0.2,1.4,0.5,24,0.608,575,10.6,11.8,12.4,0.406,0.217,MEM,2021,0.375,0.585,0.833
Justise Winslow,-6.0,-6.2,0.2,-0.5,24,0.395,507,14.1,12.3,21.9,0.257,0.167,MEM,2021,0.185,0.41,0.571
Gorgui Dieng,3.3,1.8,1.6,0.5,31,0.682,371,14.8,14.0,17.0,0.444,0.398,MEM,2021,0.479,0.55,0.884
Jaren Jackson Jr.,0.1,-0.7,0.7,0.1,21,0.551,258,9.5,12.7,25.9,0.48,0.336,MEM,2021,0.283,0.554,0.833
Killian Tillie,-3.7,-3.4,-0.3,-0.1,22,0.461,182,3.1,7.0,14.8,0.579,0.193,MEM,2021,0.303,0.375,0.818
Sean McDermott,-4.3,-3.1,-1.2,-0.1,24,0.534,158,9.9,6.4,10.8,0.667,0.242,MEM,2021,0.227,0.727,1.0
Tim Frazier,-11.9,-10.7,-1.2,-0.2,30,0.177,62,15.0,6.8,18.1,0.4,0.3,MEM,2021,0.0,0.25,0.333
Jontay Porter,-6.5,-6.8,0.3,-0.1,21,0.64,54,28.9,13.7,18.9,0.533,0.333,MEM,2021,0.375,0.714,0.6
Jayson Tatum,1.8,2.0,-0.2,1.5,23,0.532,1542,11.2,12.5,32.0,0.39,0.292,BOS,2022,0.317,0.479,0.844
Marcus Smart,-0.7,-2.2,1.5,0.4,27,0.509,1294,15.1,6.3,17.3,0.465,0.254,BOS,2022,0.304,0.471,0.798
Dennis Schröder,-1.3,-0.5,-0.8,0.2,28,0.549,1246,13.4,5.9,23.3,0.322,0.26,BOS,2022,0.364,0.481,0.85
Jaylen Brown,2.3,2.4,-0.1,1.1,25,0.567,1115,12.5,10.0,30.7,0.404,0.252,BOS,2022,0.36,0.526,0.779
Al Horford,3.5,1.4,2.1,1.5,35,0.551,1075,10.1,13.8,16.6,0.463,0.194,BOS,2022,0.29,0.583,0.862
Robert Williams,4.3,2.3,2.0,1.6,24,0.748,1027,15.6,17.0,11.9,0.0,0.29,BOS,2022,0.0,0.744,0.683
Grant Williams,-0.1,-0.8,0.7,0.4,23,0.654,926,12.3,7.4,11.9,0.688,0.203,BOS,2022,0.417,0.619,0.878
Josh Richardson,-0.1,-0.8,0.7,0.4,28,0.571,877,8.8,5.7,16.5,0.431,0.219,BOS,2022,0.407,0.474,0.85
Romeo Langford,-1.5,-2.3,0.7,0.1,22,0.508,628,7.2,8.3,12.6,0.439,0.181,BOS,2022,0.324,0.494,0.643
Payton Pritchard,-2.5,-1.2,-1.3,-0.1,24,0.493,490,12.1,7.2,18.6,0.635,0.045,BOS,2022,0.363,0.369,1.0
Enes Freedom,-1.3,-0.5,-0.7,0.1,29,0.604,377,14.7,20.3,13.5,0.046,0.299,BOS,2022,0.25,0.566,0.846
Aaron Nesmith,-5.5,-5.5,-0.1,-0.3,22,0.473,332,15.1,8.8,16.7,0.667,0.108,BOS,2022,0.235,0.647,0.818
Jabari Parker,0.4,-0.2,0.6,0.1,26,0.632,112,16.0,13.5,19.6,0.421,0.237,BOS,2022,0.5,0.455,1.0
Juancho Hernangómez,-8.7,-6.8,-1.9,-0.2,26,0.307,96,16.2,14.1,17.0,0.667,0.333,BOS,2022,0.167,0.222,0.667
Bruno Fernando,-8.1,-7.8,-0.3,-0.1,23,0.683,38,40.6,11.4,14.3,0.0,0.5,BOS,2022,0.0,0.667,0.667
Sam Hauser,-1.8,-1.4,-0.4,0.0,24,0.409,31,0.0,7.0,15.6,1.0,0.0,BOS,2022,0.273,0.0,0.0
Brodric Thomas,-12.1,-8.8,-3.3,-0.1,25,0.202,28,23.3,9.6,20.3,0.667,0.222,BOS,2022,0.0,0.333,1.0
C.J. Miles,-16.6,-16.2,-0.4,0.0,34,0.0,2,0.0,0.0,0.0,0.0,0.0,BOS,2022,0.0,0.0,0.0
Joe Johnson,14.6,12.2,2.4,0.0,40,1.0,2,0.0,0.0,22.0,0.0,0.0,BOS,2022,0.0,1.0,0.0
Justin Jackson,-2.8,2.0,-4.8,0.0,26,0.532,2,0.0,0.0,41.4,0.0,2.0,BOS,2022,0.0,0.0,1.0
Julius Randle,0.5,0.4,0.1,1.0,27,0.506,1558,15.4,15.3,27.5,0.331,0.284,NYK,2022,0.308,0.462,0.757
Evan Fournier,-1.2,-0.4,-0.9,0.2,29,0.549,1277,9.6,5.3,21.1,0.587,0.123,NYK,2022,0.39,0.46,0.734
RJ Barrett,-1.8,-0.6,-1.3,0.0,21,0.515,1259,10.7,9.5,25.3,0.376,0.285,NYK,2022,0.35,0.456,0.685
Alec Burks,0.9,-0.3,1.2,0.9,30,0.552,1237,8.2,8.6,18.4,0.521,0.36,NYK,2022,0.398,0.371,0.836
Mitchell Robinson,1.5,0.9,0.6,0.9,23,0.758,1055,12.1,17.8,11.2,0.0,0.529,NYK,2022,0.0,0.788,0.55
Immanuel Quickley,-1.5,-0.9,-0.6,0.1,22,0.533,941,11.7,5.9,21.7,0.58,0.216,NYK,2022,0.344,0.442,0.913
Kemba Walker,1.5,1.7,-0.2,0.6,31,0.552,705,10.2,6.8,22.2,0.533,0.203,NYK,2022,0.4,0.426,0.814
Obi Toppin,0.4,0.3,0.2,0.4,23,0.594,651,11.1,12.4,19.8,0.289,0.329,NYK,2022,0.2,0.656,0.77
Derrick Rose,2.2,2.6,-0.4,0.7,33,0.541,636,11.9,6.6,22.8,0.336,0.113,NYK,2022,0.402,0.467,0.968
Taj Gibson,-2.9,-4.0,1.1,-0.1,36,0.552,554,17.8,12.9,9.5,0.176,0.318,NYK,2022,0.267,0.543,0.704
Nerlens Noel,-0.4,-2.9,2.4,0.2,27,0.574,414,21.5,13.7,7.5,0.064,0.383,NYK,2022,0.0,0.545,0.833
Quentin Grimes,0.0,-0.8,0.9,0.2,21,0.584,409,11.3,5.4,15.4,0.811,0.074,NYK,2022,0.394,0.522,0.667
Miles McBride,-5.1,-6.0,0.9,-0.1,21,0.341,146,5.1,5.9,17.9,0.519,0.074,NYK,2022,0.179,0.385,0.75
Kevin Knox,-1.6,0.7,-2.3,0.0,22,0.529,111,10.1,10.7,19.8,0.7,0.25,NYK,2022,0.357,0.417,0.7
Jericho Sims,0.2,-1.3,1.5,0.0,23,0.768,89,17.0,13.4,5.9,0.0,0.5,NYK,2022,0.0,0.75,0.75
Damyean Dotson,-4.9,-3.4,-1.5,0.0,27,0.5,21,0.0,5.2,8.5,0.25,0.0,NYK,2022,0.0,0.667,0.0
Wayne Selden,-6.3,-4.2,-2.2,0.0,27,0.434,19,0.0,2.8,13.5,0.5,1.0,NYK,2022,0.5,0.0,0.5
Danuel House Jr.,-20.3,-12.2,-8.1,0.0,28,0.0,3,0.0,0.0,14.8,1.0,0.0,NYK,2022,0.0,0.0,0.0
Matt Mooney,-22.7,-33.9,11.2,0.0,24,0.0,2,50.0,0.0,44.4,1.0,0.0,NYK,2022,0.0,0.0,0.0
Tyler Hall,-8.9,-8.1,-0.8,0.0,24,0.0,2,0.0,0.0,0.0,0.0,0.0,NYK,2022,0.0,0.0,0.0
Fred VanVleet,4.9,4.7,0.2,2.6,27,0.574,1486,12.3,6.8,24.3,0.559,0.203,TOR,2022,0.399,0.46,0.862
Scottie Barnes,0.2,0.2,0.0,0.7,20,0.531,1238,12.0,12.0,18.6,0.2,0.24,TOR,2022,0.314,0.509,0.718
Gary Trent Jr.,0.2,-0.2,0.4,0.6,23,0.537,1122,5.8,4.5,20.3,0.507,0.122,TOR,2022,0.368,0.477,0.845
Pascal Siakam,2.8,2.3,0.4,1.3,27,0.544,1059,11.8,12.3,25.5,0.198,0.318,TOR,2022,0.33,0.509,0.718
OG Anunoby,0.7,1.2,-0.5,0.7,24,0.545,981,8.8,7.6,22.6,0.461,0.2,TOR,2022,0.353,0.502,0.782
Precious Achiuwa,-3.5,-2.8,-0.7,-0.3,22,0.446,842,10.9,16.4,16.8,0.151,0.199,TOR,2022,0.22,0.446,0.574
Chris Boucher,-0.2,0.5,-0.7,0.4,29,0.543,790,7.9,16.0,19.9,0.399,0.338,TOR,2022,0.254,0.573,0.75
Svi Mykhailiuk,-2.2,-1.9,-0.4,0.0,24,0.525,642,11.2,7.2,16.1,0.552,0.159,TOR,2022,0.315,0.522,0.844
Khem Birch,-0.3,-0.4,0.1,0.2,29,0.547,483,11.6,13.3,12.1,0.078,0.408,TOR,2022,0.0,0.537,0.738
Dalano Banton,-4.2,-3.6,-0.6,-0.2,22,0.471,386,20.9,9.4,18.0,0.22,0.203,TOR,2022,0.269,0.446,0.75
Yuta Watanabe,-2.7,-2.0,-0.7,-0.1,27,0.497,315,10.6,10.6,16.6,0.556,0.242,TOR,2022,0.345,0.432,0.583
Malachi Flynn,-3.8,-3.7,-0.1,-0.1,23,0.427,231,8.2,6.5,17.9,0.512,0.081,TOR,2022,0.273,0.429,0.571
Justin Champagnie,-2.9,-1.2,-1.8,-0.1,20,0.558,230,7.6,14.1,12.2,0.351,0.158,TOR,2022,0.35,0.514,1.0
Goran Dragić,1.9,-0.2,2.2,0.1,35,0.521,90,2.5,8.4,18.7,0.412,0.294,TOR,2022,0.286,0.45,1.0
Isaac Bonga,-1.9,-5.8,4.0,0.0,22,0.352,63,11.3,6.0,11.9,0.308,0.462,TOR,2022,0.25,0.222,0.667
D.J. Wilson,4.7,1.5,3.1,0.1,25,0.779,48,11.5,15.7,15.5,0.182,0.909,TOR,2022,0.0,0.889,0.8
Tremont Waters,-8.2,-7.2,-1.0,-0.1,24,0.333,42,25.0,5.1,16.2,0.75,0.0,TOR,2022,0.222,0.333,0.0
Juwan Morgan,-7.3,-2.8,-4.5,0.0,24,0.833,27,0.0,8.0,4.7,0.667,0.0,TOR,2022,0.5,1.0,0.0
Daniel Oturu,-5.3,-2.4,-2.9,0.0,22,0.549,27,0.0,10.0,13.0,0.167,0.833,TOR,2022,0.0,0.6,0.6
David Johnson,-27.5,-18.6,-8.9,0.0,20,0.0,2,0.0,0.0,21.3,1.0,0.0,TOR,2022,0.0,0.0,0.0
Sam Dekker,-9.4,-5.7,-3.7,0.0,27,0.0,1,0.0,0.0,0.0,0.0,0.0,TOR,2022,0.0,0.0,0.0
Seth Curry,-0.3,0.7,-1.0,0.6,31,0.63,1392,13.1,5.4,18.7,0.464,0.155,PHI,2022,0.417,0.587,0.877
Tyrese Maxey,0.3,0.9,-0.6,0.8,21,0.567,1290,7.2,5.5,20.4,0.259,0.238,PHI,2022,0.402,0.495,0.872
Tobias Harris,0.0,0.8,-0.8,0.6,29,0.546,1218,9.2,11.6,23.7,0.25,0.248,PHI,2022,0.313,0.51,0.854
Joel Embiid,8.5,6.7,1.9,2.9,27,0.612,1080,11.3,17.9,35.6,0.187,0.594,PHI,2022,0.375,0.522,0.817
Furkan Korkmaz,-2.5,-1.4,-1.0,-0.1,24,0.504,938,8.4,7.5,18.8,0.564,0.158,PHI,2022,0.291,0.521,0.83
Georges Niang,-1.6,-0.6,-1.0,0.1,28,0.587,915,8.0,6.5,17.8,0.635,0.13,PHI,2022,0.395,0.513,0.878
Matisse Thybulle,0.8,-2.6,3.4,0.6,24,0.569,825,12.5,5.2,10.1,0.513,0.083,PHI,2022,0.288,0.697,0.692
Andre Drummond,0.9,-1.3,2.3,0.5,28,0.544,731,22.9,26.0,18.1,0.005,0.389,PHI,2022,0.0,0.536,0.533
Danny Green,0.6,-0.8,1.5,0.4,34,0.583,688,13.5,6.0,12.6,0.858,0.062,PHI,2022,0.381,0.565,0.9
Shake Milton,-1.9,-1.6,-0.4,0.0,25,0.516,668,10.1,6.7,20.7,0.311,0.189,PHI,2022,0.316,0.48,0.854
Isaiah Joe,-4.3,-2.6,-1.7,-0.2,22,0.491,347,6.6,5.7,15.9,0.757,0.15,PHI,2022,0.309,0.423,0.938
Paul Reed,-2.4,-4.0,1.6,0.0,22,0.462,185,13.1,14.0,13.0,0.093,0.186,PHI,2022,0.0,0.513,0.375
Charles Bassey,2.4,0.1,2.3,0.2,21,0.691,152,13.5,20.4,15.4,0.1,0.275,PHI,2022,0.0,0.75,0.727
Charlie Brown Jr.,-5.8,-5.6,-0.2,-0.1,24,0.338,93,15.3,10.7,12.7,0.4,0.25,PHI,2022,0.125,0.333,0.8
Myles Powell,-11.8,-9.2,-2.6,-0.1,24,0.385,46,15.1,6.0,19.5,0.313,0.125,PHI,2022,0.2,0.364,1.0
Tyler Johnson,-2.0,-2.3,0.3,0.0,29,0.55,38,9.1,8.7,13.1,0.7,0.0,PHI,2022,0.429,0.333,0.0
Aaron Henry,-16.5,-13.9,-2.6,-0.1,22,0.2,17,28.6,3.3,18.6,0.2,0.0,PHI,2022,0.0,0.25,0.0
Braxton Key,-6.2,-9.4,3.2,0.0,24,0.5,6,50.0,18.4,30.1,0.5,0.0,PHI,2022,0.0,1.0,0.0
Jaden Springer,17.1,8.5,8.7,0.0,19,1.0,6,50.0,18.4,15.0,0.0,0.0,PHI,2022,0.0,1.0,0.0
James Harden,4.2,3.9,0.4,2.3,32,0.582,1443,19.8,11.6,28.3,0.447,0.522,BRK,2022,0.335,0.482,0.863
Patty Mills,-0.4,1.0,-1.4,0.5,33,0.603,1329,8.4,3.6,17.0,0.703,0.075,BRK,2022,0.426,0.471,0.886
Kevin Durant,7.3,6.6,0.6,3.1,33,0.626,1313,11.3,10.9,31.2,0.247,0.35,BRK,2022,0.372,0.568,0.894
Bruce Brown,-1.6,-2.9,1.2,0.1,25,0.528,758,10.3,10.8,13.9,0.156,0.141,BRK,2022,0.313,0.514,0.759
DeAndre' Bembry,0.0,-1.9,1.8,0.4,27,0.623,744,12.7,8.6,11.4,0.169,0.169,BRK,2022,0.444,0.609,0.593
LaMarcus Aldridge,1.9,2.3,-0.4,0.7,36,0.622,718,6.8,13.0,22.1,0.114,0.183,BRK,2022,0.333,0.605,0.862
Blake Griffin,-1.8,-2.0,0.2,0.0,32,0.46,639,6.4,12.7,15.8,0.472,0.272,BRK,2022,0.207,0.515,0.717
Cam Thomas,-3.9,-2.7,-1.3,-0.3,20,0.501,582,9.1,7.5,20.3,0.385,0.141,BRK,2022,0.233,0.556,0.788
James Johnson,-2.3,-2.4,0.1,0.0,34,0.51,499,12.3,10.7,12.7,0.231,0.14,BRK,2022,0.25,0.559,0.353
Nic Claxton,0.1,0.1,0.1,0.2,22,0.661,443,9.7,13.2,15.1,0.0,0.32,BRK,2022,0.0,0.656,0.615
Joe Harris,-1.6,-0.8,-0.7,0.0,30,0.624,423,11.2,7.1,14.6,0.71,0.048,BRK,2022,0.466,0.417,0.833
Jevon Carter,-5.1,-4.8,-0.4,-0.3,26,0.41,393,11.6,6.7,14.3,0.717,0.035,BRK,2022,0.284,0.344,0.75
Kessler Edwards,-1.9,-1.2,-0.7,0.0,21,0.563,325,12.3,8.8,14.0,0.478,0.011,BRK,2022,0.432,0.479,1.0
Paul Millsap,-3.1,-3.4,0.3,-0.1,36,0.443,270,10.6,17.7,16.6,0.318,0.2,BRK,2022,0.222,0.448,0.706
David Duke Jr.,-4.0,-2.4,-1.6,-0.1,22,0.462,243,8.6,12.4,16.6,0.321,0.218,BRK,2022,0.28,0.415,0.824
Day'Ron Sharpe,-3.7,-1.3,-2.4,-0.1,20,0.619,222,16.7,20.4,23.4,0.033,0.256,BRK,2022,0.333,0.609,0.652
Kyrie Irving,-0.3,1.7,-2.0,0.1,29,0.567,172,11.0,7.8,27.4,0.287,0.074,BRK,2022,0.333,0.567,1.0
Langston Galloway,-10.4,-7.5,-2.9,-0.1,30,0.462,58,27.8,7.4,13.4,0.615,0.0,BRK,2022,0.25,0.6,0.0
Shaquille Harrison,-8.1,-8.8,0.7,0.0,28,0.333,23,25.0,9.4,15.0,0.333,0.0,BRK,2022,0.0,0.5,0.0
James Ennis III,-0.9,-0.3,-0.6,0.0,31,0.357,14,0.0,19.2,21.6,0.286,0.0,BRK,2022,0.5,0.2,0.0
Wenyen Gabriel,-1.7,-1.8,0.1,0.0,24,0.0,1,0.0,53.8,0.0,0.0,0.0,BRK,2022,0.0,0.0,0.0
DeMar DeRozan,1.7,2.9,-1.1,1.3,32,0.573,1387,8.9,7.9,31.2,0.094,0.393,CHI,2022,0.347,0.504,0.85
Zach LaVine,3.3,4.6,-1.3,1.7,26,0.613,1292,12.2,7.8,30.0,0.39,0.246,CHI,2022,0.412,0.542,0.872
Lonzo Ball,2.7,1.3,1.4,1.4,24,0.575,1212,17.2,8.7,17.3,0.679,0.073,CHI,2022,0.423,0.423,0.75
Nikola Vučević,1.1,0.9,0.2,0.9,31,0.502,1191,8.6,18.6,23.6,0.314,0.087,CHI,2022,0.328,0.49,0.714
Ayo Dosunmu,-1.5,-1.4,-0.1,0.1,22,0.634,830,15.3,6.1,13.8,0.343,0.196,CHI,2022,0.457,0.604,0.575
Alex Caruso,1.7,-0.9,2.7,0.7,27,0.579,752,16.9,7.4,13.8,0.474,0.333,CHI,2022,0.358,0.511,0.842
Coby White,-1.9,-0.3,-1.6,0.0,21,0.592,658,10.1,5.6,19.9,0.526,0.173,CHI,2022,0.397,0.534,0.814
Javonte Green,-1.1,-1.6,0.5,0.1,28,0.589,644,10.7,10.6,10.9,0.264,0.32,CHI,2022,0.364,0.543,0.8
Derrick Jones Jr.,0.7,-0.1,0.8,0.4,24,0.689,533,10.1,10.8,13.0,0.303,0.377,CHI,2022,0.405,0.659,0.848
Troy Brown Jr.,-1.1,-1.3,0.2,0.1,22,0.523,499,8.6,10.5,13.3,0.461,0.172,CHI,2022,0.322,0.507,0.773
Tony Bradley,-1.0,-1.3,0.3,0.1,24,0.594,389,16.2,18.9,13.3,0.0,0.187,CHI,2022,0.0,0.571,0.765
Matt Thomas,-1.9,-0.6,-1.4,0.0,27,0.568,235,6.0,4.9,15.6,0.649,0.135,CHI,2022,0.417,0.423,0.7
Alfonzo McKinnie,-8.1,-4.4,-3.7,-0.3,29,0.469,185,9.1,7.5,15.6,0.456,0.105,CHI,2022,0.346,0.452,0.167
Patrick Williams,-2.1,-2.5,0.4,0.0,20,0.666,125,7.5,4.9,9.4,0.261,0.174,CHI,2022,0.5,0.588,1.0
Alize Johnson,-3.9,-3.1,-0.8,-0.1,25,0.537,121,23.5,16.5,12.4,0.087,0.304,CHI,2022,0.0,0.571,0.571
Tyler Cook,-2.4,-1.6,-0.8,0.0,24,0.74,94,12.9,12.4,14.5,0.0,0.8,CHI,2022,0.0,0.65,0.875
Devon Dotson,-4.5,-3.0,-1.5,-0.1,22,0.538,85,15.6,5.9,16.5,0.391,0.391,CHI,2022,0.222,0.643,0.556
Malcolm Hill,-5.3,-2.5,-2.8,0.0,26,0.623,49,6.8,10.2,13.1,0.636,0.545,CHI,2022,0.429,0.5,0.667
Marko Simonovic,-10.8,-5.7,-5.1,-0.1,22,0.428,35,9.2,15.8,27.4,0.333,0.733,CHI,2022,0.2,0.3,0.727
Mac McClung,-15.1,-6.6,-8.5,0.0,23,1.0,3,50.0,0.0,29.3,0.0,0.0,CHI,2022,0.0,1.0,0.0
Jordan Bell,3.0,-7.6,10.6,0.0,27,0.0,2,0.0,27.7,0.0,0.0,0.0,CHI,2022,0.0,0.0,0.0
Saddiq Bey,-1.8,-0.3,-1.5,0.1,22,0.509,1479,8.6,9.6,20.9,0.52,0.204,DET,2022,0.334,0.434,0.837
Cade Cunningham,-2.3,-1.7,-0.6,-0.1,20,0.499,1109,18.9,9.1,25.7,0.448,0.146,DET,2022,0.326,0.454,0.838
Isaiah Stewart,-3.3,-3.1,-0.2,-0.3,20,0.549,906,15.9,17.1,14.3,0.088,0.25,DET,2022,0.1,0.563,0.667
Killian Hayes,-4.3,-4.9,0.6,-0.5,20,0.44,842,17.8,6.3,14.3,0.421,0.153,DET,2022,0.297,0.376,0.848
Hamidou Diallo,-0.6,-1.4,0.8,0.3,23,0.551,840,10.4,11.2,20.7,0.177,0.247,DET,2022,0.259,0.567,0.617
Jerami Grant,1.1,1.3,-0.2,0.6,27,0.54,797,10.3,7.8,26.8,0.332,0.382,DET,2022,0.331,0.455,0.849
Trey Lyles,-0.7,0.0,-0.8,0.3,26,0.558,788,9.7,13.4,21.4,0.399,0.433,DET,2022,0.277,0.547,0.783
Cory Joseph,-1.5,-1.1,-0.5,0.1,30,0.593,758,16.9,5.1,15.4,0.388,0.347,DET,2022,0.434,0.467,0.838
Frank Jackson,-3.0,-1.3,-1.7,-0.2,23,0.536,749,7.6,3.7,20.3,0.61,0.174,DET,2022,0.333,0.513,0.83
Josh Jackson,-3.9,-3.2,-0.7,-0.3,24,0.499,653,11.1,9.1,19.6,0.455,0.201,DET,2022,0.27,0.526,0.714
Saben Lee,0.6,-1.6,2.1,0.3,22,0.493,393,14.7,8.8,17.8,0.367,0.358,DET,2022,0.273,0.447,0.767
Luka Garza,-3.5,-1.4,-2.0,-0.1,23,0.524,327,10.6,13.7,19.9,0.342,0.359,DET,2022,0.325,0.494,0.643
Kelly Olynyk,4.0,2.2,1.8,0.4,30,0.556,251,10.8,13.3,25.3,0.417,0.339,DET,2022,0.333,0.552,0.641
Rodney McGruder,-2.2,-1.0,-1.3,0.0,30,0.57,216,13.0,9.2,15.2,0.531,0.094,DET,2022,0.353,0.6,0.667
Cassius Stanley,-5.6,-4.5,-1.1,-0.1,22,0.517,142,11.5,6.4,15.8,0.381,0.238,DET,2022,0.25,0.5,1.0
Derrick Walton,-4.7,-5.3,0.6,-0.1,26,0.342,108,28.4,5.0,15.4,0.5,0.154,DET,2022,0.231,0.231,1.0
Justin Robinson,-7.2,-4.7,-2.6,-0.1,24,0.457,91,14.0,4.1,16.8,0.75,0.214,DET,2022,0.381,0.143,0.333
Jamorko Pickett,-13.5,-9.3,-4.2,-0.1,24,0.15,47,23.1,10.3,11.9,0.7,0.0,DET,2022,0.143,0.0,0.0
Micah Potter,-7.3,-4.1,-3.2,0.0,23,0.505,31,7.8,15.6,17.8,0.182,0.182,DET,2022,0.0,0.556,1.0
Cheick Diallo,-7.8,-4.2,-3.5,0.0,25,0.517,31,8.6,20.8,16.1,0.0,0.75,DET,2022,0.0,0.375,0.833
Deividas Sirvydis,-8.9,-10.8,1.9,0.0,21,0.15,27,0.0,12.0,15.9,0.7,0.0,DET,2022,0.143,0.0,0.0
Trayvon Palmer,-15.4,-13.2,-2.2,-0.1,27,0.0,17,50.0,6.3,5.0,0.0,0.0,DET,2022,0.0,0.0,0.0
Jaysean Paige,-31.7,-25.0,-6.7,0.0,27,0.0,7,25.0,7.7,24.5,0.667,0.0,DET,2022,0.0,0.0,0.0
Isaiah Livers,-17.1,-21.0,3.9,0.0,23,0.0,5,33.3,0.0,25.7,1.0,0.0,DET,2022,0.0,0.0,0.0
Domantas Sabonis,4.7,3.8,0.9,2.6,25,0.648,1534,16.9,18.9,22.0,0.194,0.451,IND,2022,0.327,0.637,0.744
Myles Turner,1.9,0.4,1.5,1.2,25,0.615,1235,10.9,13.4,17.4,0.466,0.267,IND,2022,0.333,0.662,0.752
Justin Holiday,-1.5,-0.7,-0.8,0.2,32,0.561,1151,9.1,5.4,16.3,0.756,0.088,IND,2022,0.372,0.511,0.818
Chris Duarte,-1.5,-0.9,-0.7,0.1,24,0.538,1104,11.5,7.9,21.3,0.433,0.161,IND,2022,0.352,0.51,0.722
Caris LeVert,0.8,1.6,-0.9,0.7,27,0.535,980,9.5,6.5,27.1,0.318,0.219,IND,2022,0.325,0.504,0.8
Malcolm Brogdon,2.8,3.0,-0.2,1.1,29,0.558,934,11.6,8.6,24.5,0.365,0.297,IND,2022,0.307,0.529,0.861
Torrey Craig,-0.9,-0.7,-0.1,0.2,31,0.57,734,11.4,11.4,14.0,0.477,0.147,IND,2022,0.309,0.621,0.828
Oshae Brissett,-2.4,-1.3,-1.1,-0.1,23,0.515,650,10.1,11.7,15.9,0.459,0.204,IND,2022,0.333,0.5,0.6
T.J. McConnell,1.6,0.0,1.6,0.5,29,0.536,581,13.0,7.7,16.2,0.138,0.083,IND,2022,0.28,0.538,0.8
Jeremy Lamb,0.2,0.4,-0.1,0.2,29,0.524,460,8.4,8.8,21.5,0.505,0.324,IND,2022,0.337,0.4,0.898
Kelan Martin,-2.9,-2.1,-0.8,-0.1,26,0.492,444,7.5,6.6,18.4,0.44,0.077,IND,2022,0.297,0.511,0.692
Brad Wanamaker,-6.4,-5.4,-1.0,-0.3,32,0.465,293,22.0,6.6,15.6,0.236,0.306,IND,2022,0.235,0.4,0.909
Duane Washington Jr.,-6.9,-4.0,-2.9,-0.3,21,0.46,273,11.9,4.3,21.4,0.482,0.173,IND,2022,0.321,0.386,0.737
Keifer Sykes,-4.0,-2.5,-1.5,-0.1,28,0.512,244,14.3,5.7,17.5,0.488,0.113,IND,2022,0.308,0.512,0.889
Goga Bitadze,-3.7,-3.4,-0.3,-0.1,22,0.47,235,11.1,15.1,20.0,0.41,0.349,IND,2022,0.176,0.551,0.621
Lance Stephenson,-3.7,-2.3,-1.4,-0.1,31,0.507,192,16.4,7.2,23.5,0.39,0.134,IND,2022,0.281,0.52,0.818
Isaiah Jackson,-2.9,-3.3,0.3,0.0,20,0.474,84,4.9,17.9,21.3,0.031,0.5,IND,2022,0.0,0.452,0.563
Justin Anderson,-6.8,-5.3,-1.4,0.0,28,0.325,30,7.5,7.4,19.3,0.818,0.273,IND,2022,0.111,0.5,1.0
Terry Taylor,-2.3,-1.9,-0.4,0.0,22,0.0,6,0.0,9.3,0.0,0.0,0.0,IND,2022,0.0,0.0,0.0
Nate Hinton,-42.2,-27.8,-14.4,0.0,22,0.0,2,50.0,0.0,43.5,0.0,0.0,IND,2022,0.0,0.0,0.0
DeJon Jarreau,-7.6,-6.1,-1.5,0.0,24,0.0,1,0.0,0.0,0.0,0.0,0.0,IND,2022,0.0,0.0,0.0
Ahmad Caver,36.8,30.4,6.4,0.0,25,1.0,1,0.0,0.0,43.5,0.0,0.0,IND,2022,0.0,1.0,0.0
Giannis Antetokounmpo,10.4,6.8,3.6,3.9,27,0.613,1239,13.1,18.0,35.2,0.207,0.578,MIL,2022,0.288,0.596,0.716
Pat Connaughton,1.6,1.1,0.5,1.1,29,0.637,1214,7.3,8.7,13.9,0.721,0.1,MIL,2022,0.407,0.663,0.8
Grayson Allen,0.3,0.5,-0.2,0.7,26,0.581,1132,5.7,6.2,16.5,0.697,0.126,MIL,2022,0.39,0.5,0.857
